"","rated","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","opening_name","shortname","avgrating","starttime","gametype"
"9682","True",52,"resign","black","20+10","woolfe",1427,"christkaps",1172,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1299.5,"20","Classical"
"9683","False",103,"mate","white","5+5","vladimird7777",1572,"christkaps",1172,"Sicilian Defense","Sicilian Defense",1372,"5","Blitz"
"9684","True",39,"resign","white","20+6","marcelmoitessier",1552,"christkaps",1193,"Four Knights Game: Scotch Variation Accepted","Four Knights Game",1372.5,"20","Classical"
"9685","True",96,"mate","black","4+6","christkaps",1209,"yenyen",1628,"Van't Kruijs Opening","Van't Kruijs Opening",1418.5,"4","Blitz"
"9686","True",59,"mate","white","10+0","lordsamir",1118,"pauvp",1125,"French Defense: Normal Variation","French Defense",1121.5,"10","Classical"
"9687","True",64,"resign","white","10+0","victoryflay",1177,"lordsamir",1131,"Caro-Kann Defense","Caro-Kann Defense",1154,"10","Classical"
"9688","True",13,"resign","black","10+0","lucasrascle",1019,"lordsamir",1138,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1078.5,"10","Classical"
"9689","True",48,"resign","black","10+0","zombywo0f",1176,"lordsamir",1120,"Van't Kruijs Opening","Van't Kruijs Opening",1148,"10","Classical"
"9690","True",54,"mate","black","10+0","reynoso",1156,"lordsamir",1120,"King's Pawn Game: Gunderam Gambit","King's Pawn Game",1138,"10","Classical"
"9691","True",53,"mate","white","10+0","lordsamir",1114,"kanchanfromindia",820,"Queen's Pawn Game","Queen's Pawn Game",967,"10","Classical"
"9692","True",49,"resign","white","10+0","lordsamir",1110,"joppsta",1148,"Queen's Pawn Game","Queen's Pawn Game",1129,"10","Classical"
"9693","True",57,"resign","white","10+0","lordsamir",1113,"ein_neuling",1209,"King's Pawn Game: Macleod Attack","King's Pawn Game",1161,"10","Classical"
"9694","True",88,"outoftime","black","10+0","lordsamir",1130,"ecw312",1203,"Queen's Pawn Game","Queen's Pawn Game",1166.5,"10","Classical"
"9695","True",80,"resign","black","10+0","lordsamir",1174,"pinetano",1453,"Scotch Game","Scotch Game",1313.5,"10","Classical"
"9696","True",21,"outoftime","white","10+0","fdrl",1270,"lordsamir",1226,"King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit","King's Pawn Game",1248,"10","Classical"
"9697","True",33,"resign","white","10+0","myxavi4",1680,"jkarlos18",1499,"Italian Game: Anti-Fried Liver Defense","Italian Game",1589.5,"10","Classical"
"9698","True",135,"mate","white","10+0","chess100000",1717,"myxavi4",1664,"Italian Game: Two Knights Defense |  Traxler Counterattack |  Bishop Sacrifice Line","Italian Game",1690.5,"10","Classical"
"9699","True",80,"mate","black","5+5","lady_anna",1193,"schneetatze",1421,"French Defense: Banzai-Leong Gambit","French Defense",1307,"5","Blitz"
"9700","True",65,"mate","white","5+5","schneetatze",1414,"lady_anna",1271,"King's Pawn Game: Damiano Defense","King's Pawn Game",1342.5,"5","Blitz"
"9701","True",66,"mate","black","5+5","scatach",1500,"schneetatze",1394,"French Defense: Queen's Knight","French Defense",1447,"5","Blitz"
"9702","True",41,"mate","white","5+5","schneetatze",1391,"diggi",1041,"Four Knights Game: Italian Variation","Four Knights Game",1216,"5","Blitz"
"9703","True",69,"resign","black","8+0","schneetatze",1403,"sebastion813",1314,"Sicilian Defense: Scheveningen Variation |  Classical Variation","Sicilian Defense",1358.5,"8","Blitz"
"9704","True",48,"outoftime","black","10+0","santarsiero",1558,"schneetatze",1372,"French Defense: Advance Variation |  Paulsen Attack","French Defense",1465,"10","Classical"
"9705","False",31,"resign","white","10+0","wilinski_28",1951,"awalvie",1500,"Queen's Gambit Declined","Queen's Gambit Declined",1725.5,"10","Classical"
"9706","False",44,"resign","black","10+0","awalvie",1500,"wilinski_28",1951,"Sicilian Defense","Sicilian Defense",1725.5,"10","Classical"
"9707","False",86,"resign","black","10+0","dlermahuy",1679,"wilinski_28",1951,"Sicilian Defense","Sicilian Defense",1815,"10","Classical"
"9708","False",78,"resign","black","10+0","dlermahuy",1679,"wilinski_28",1951,"Sicilian Defense","Sicilian Defense",1815,"10","Classical"
"9709","False",81,"mate","white","5+5","yoriy",1500,"hopewins",1336,"Four Knights Game","Four Knights Game",1418,"5","Blitz"
"9710","False",68,"resign","black","12+8","hopewins",1336,"selectable",1500,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1418,"12","Classical"
"9711","False",30,"resign","black","5+8","hopewins",1336,"udobnyy",1500,"Queen's Pawn Game: Zukertort Variation","Queen's Pawn Game",1418,"5","Blitz"
"9712","True",73,"mate","white","20+10","tetley",1259,"manuelreyes",1252,"French Defense: Normal Variation","French Defense",1255.5,"20","Classical"
"9713","True",109,"outoftime","draw","10+1","mikezman",1316,"tetley",1276,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1296,"10","Classical"
"9714","True",72,"resign","black","8+0","tetley",1295,"yonilev",1374,"Queen's Gambit Declined","Queen's Gambit Declined",1334.5,"8","Blitz"
"9715","True",78,"resign","white","15+0","tetley",1272,"onedaymay",1246,"Queen's Gambit Declined","Queen's Gambit Declined",1259,"15","Classical"
"9716","True",78,"mate","black","10+5","tetley",1280,"alexanderbtc",1366,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1323,"10","Classical"
"9717","True",33,"resign","white","15+10","cortomaltesian",1383,"tetley",1299,"Italian Game: Classical Variation #2","Italian Game",1341,"15","Classical"
"9718","True",24,"mate","black","10+2","cristianopires1",1350,"tetley",1286,"Ruy Lopez: Classical Variation","Ruy Lopez",1318,"10","Classical"
"9719","True",52,"resign","black","20+0","mpg78",1205,"tetley",1278,"Queen's Gambit Declined: Queen's Knight Variation","Queen's Gambit Declined",1241.5,"20","Classical"
"9720","True",15,"resign","white","10+1","tetley",1268,"hugoankarcrona",1215,"Queen's Gambit Declined","Queen's Gambit Declined",1241.5,"10","Classical"
"9721","True",145,"resign","white","20+2","artvs",1368,"tetley",1291,"English Opening: King's English Variation |  Reversed Closed Sicilian","English Opening",1329.5,"20","Classical"
"9722","True",54,"resign","black","20+0","oceanomaroceano",1302,"tetley",1306,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1304,"20","Classical"
"9723","True",105,"resign","white","20+10","tetley",1289,"anepos",1195,"Queen's Gambit Declined","Queen's Gambit Declined",1242,"20","Classical"
"9724","True",48,"resign","black","5+6","furiousbanana",1175,"tetley",1281,"Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation","Italian Game",1228,"5","Blitz"
"9725","True",13,"resign","white","15+1","tharmarajah",1310,"tetley",1291,"Ruy Lopez: Exchange Variation |  Lutikov Variation","Ruy Lopez",1300.5,"15","Classical"
"9726","True",33,"resign","white","10+10","erkutharman",1323,"tetley",1301,"Italian Game: Giuoco Pianissimo |  Normal","Italian Game",1312,"10","Classical"
"9727","True",52,"mate","black","15+8","spein46",1103,"tetley",1283,"Ruy Lopez: Morphy Defense |  Arkhangelsk Variation","Ruy Lopez",1193,"15","Classical"
"9728","True",21,"resign","white","20+5","kingjames1222",1346,"tetley",1296,"Four Knights Game: Italian Variation","Four Knights Game",1321,"20","Classical"
"9729","True",27,"resign","white","30+0","pablo1988z",1401,"tetley",1304,"Bishop's Opening: Berlin Defense","Bishop's Opening",1352.5,"30","Classical"
"9730","True",87,"mate","white","12+2","tetley",1302,"guillermin",1304,"Sicilian Defense: Franco-Sicilian Variation","Sicilian Defense",1303,"12","Classical"
"9731","True",27,"resign","white","15+6","achter",1436,"tetley",1319,"Queen's Pawn Game","Queen's Pawn Game",1377.5,"15","Classical"
"9732","True",47,"mate","white","10+2","tetley",1307,"nathangeovane",1382,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1344.5,"10","Classical"
"9733","True",20,"resign","black","10+2","marellik",1240,"tetley",1297,"Ruy Lopez: Exchange Variation","Ruy Lopez",1268.5,"10","Classical"
"9734","True",59,"mate","white","14+1","tetley",1297,"hunter0961",1276,"Queen's Gambit Declined","Queen's Gambit Declined",1286.5,"14","Classical"
"9735","True",36,"resign","black","8+8","chrisspring",1274,"tetley",1285,"Scotch Game","Scotch Game",1279.5,"8","Blitz"
"9736","True",51,"mate","white","10+5","aibiyke",1421,"tetley",1284,"Four Knights Game: Italian Variation","Four Knights Game",1352.5,"10","Classical"
"9737","True",53,"resign","white","15+0","dragutin10",1943,"ko112",1500,"Scandinavian Defense","Scandinavian Defense",1721.5,"15","Classical"
"9738","False",47,"resign","white","5+7","salehssi",1441,"antnishu",1500,"Four Knights Game: Double Spanish","Four Knights Game",1470.5,"5","Blitz"
"9739","False",92,"mate","black","15+15","antnishu",1500,"dimanew",1560,"Zukertort Opening: Pirc Invitation","Zukertort Opening",1530,"15","Classical"
"9740","False",55,"mate","white","15+10","frunzo",1500,"antnishu",1500,"Queen's Pawn Game","Queen's Pawn Game",1500,"15","Classical"
"9741","False",79,"outoftime","white","15+10","migueljaceblue007",1500,"antnishu",1500,"Ruy Lopez","Ruy Lopez",1500,"15","Classical"
"9742","True",39,"resign","white","15+15","babelhal",1274,"zacandcheese",1311,"Sicilian Defense","Sicilian Defense",1292.5,"15","Classical"
"9743","True",96,"mate","black","5+5","zacandcheese",1295,"steenhanson",1758,"Caro-Kann Defense","Caro-Kann Defense",1526.5,"5","Blitz"
"9744","True",154,"mate","black","5+5","sharkby",1498,"zacandcheese",1274,"Ruy Lopez: Cozio Defense","Ruy Lopez",1386,"5","Blitz"
"9745","True",94,"resign","black","5+5","zacandcheese",1278,"aurelio890",1582,"Ruy Lopez: Bird Variation","Ruy Lopez",1430,"5","Blitz"
"9746","True",47,"resign","black","5+5","zacandcheese",1298,"sam984",1119,"Scotch Game","Scotch Game",1208.5,"5","Blitz"
"9747","True",85,"resign","white","5+5","corga1",1498,"zacandcheese",1304,"Sicilian Defense: Closed Variation","Sicilian Defense",1401,"5","Blitz"
"9748","True",63,"mate","white","5+5","rkscott",1556,"zacandcheese",1310,"Sicilian Defense: Closed Variation |  Traditional","Sicilian Defense",1433,"5","Blitz"
"9749","True",119,"resign","white","5+5","a3o",1674,"zacandcheese",1308,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation","Sicilian Defense",1491,"5","Blitz"
"9750","False",87,"mate","white","15+10","king5891",1400,"jakebugg",1259,"Zukertort Opening: Black Mustang Defense","Zukertort Opening",1329.5,"15","Classical"
"9751","False",60,"outoftime","black","10+2","king5891",1400,"polydoro",1476,"Zukertort Opening: Black Mustang Defense","Zukertort Opening",1438,"10","Classical"
"9752","False",72,"outoftime","black","15+10","numer85",1290,"king5891",1400,"English Opening","English Opening",1345,"15","Classical"
"9753","False",46,"resign","white","15+10","king5891",1400,"fyren",1476,"Zukertort Opening: Black Mustang Defense","Zukertort Opening",1438,"15","Classical"
"9754","False",73,"mate","white","15+10","king5891",1400,"gammel_erik",1028,"Zukertort Opening: Queen's Gambit Invitation","Zukertort Opening",1214,"15","Classical"
"9755","False",64,"resign","black","15+0","king5891",1400,"teachmeeee",1635,"Zukertort Opening: Sicilian Invitation","Zukertort Opening",1517.5,"15","Classical"
"9756","False",85,"mate","white","20+0","king5891",1400,"adovaro",1372,"Zukertort Opening: Kingside Fianchetto","Zukertort Opening",1386,"20","Classical"
"9757","False",81,"mate","white","15+10","king5891",1400,"rubilaks",1332,"Zukertort Opening: Queen's Gambit Invitation","Zukertort Opening",1366,"15","Classical"
"9758","False",44,"resign","black","8+0","king5891",1400,"nadinal",1437,"Zukertort Opening: Queen's Gambit Invitation","Zukertort Opening",1418.5,"8","Blitz"
"9759","False",65,"resign","white","15+10","robopinguino",1566,"king5891",1400,"Van't Kruijs Opening","Van't Kruijs Opening",1483,"15","Classical"
"9760","False",28,"resign","black","15+10","king5891",1400,"anos",1395,"Zukertort Opening: Pirc Invitation","Zukertort Opening",1397.5,"15","Classical"
"9761","False",19,"resign","white","15+10","king5891",1400,"firefrog",1396,"Zukertort Opening: Ross Gambit","Zukertort Opening",1398,"15","Classical"
"9762","False",105,"mate","white","15+10","king5891",1400,"adriaticor2",1412,"Zukertort Opening: Queen's Gambit Invitation","Zukertort Opening",1406,"15","Classical"
"9763","True",66,"mate","black","15+0","artur129",1752,"snoopyfan",1960,"French Defense: Knight Variation","French Defense",1856,"15","Classical"
"9764","True",31,"resign","black","15+0","wran-gler",1877,"snoopyfan",1940,"French Defense: Exchange Variation |  Svenonius Variation","French Defense",1908.5,"15","Classical"
"9765","True",33,"resign","white","15+0","snoopyfan",1932,"enikouei",1644,"English Opening: Symmetrical Variation |  Normal Variation","English Opening",1788,"15","Classical"
"9766","True",8,"resign","black","15+0","agustin015933",1632,"snoopyfan",1924,"French Defense","French Defense",1778,"15","Classical"
"9767","True",9,"resign","white","15+0","snoopyfan",1916,"attee",1620,"English Opening: Anglo-Scandinavian Defense","English Opening",1768,"15","Classical"
"9768","True",79,"outoftime","white","10+0","ole_kobra",1919,"snoopyfan",1945,"French Defense: Advance Variation","French Defense",1932,"10","Classical"
"9769","True",49,"resign","white","15+15","snoopyfan",1924,"articulation",1832,"English Opening: King's English Variation","English Opening",1878,"15","Classical"
"9770","True",79,"mate","white","15+15","snoopyfan",1865,"drmaher",1781,"English Opening: Symmetrical Variation","English Opening",1823,"15","Classical"
"9771","True",16,"resign","white","15+15","snoopyfan",1847,"george5",1657,"English Opening: Caro-Kann Defensive System","English Opening",1752,"15","Classical"
"9772","True",65,"mate","white","45+45","snoopyfan",1848,"tinykey",1823,"English Opening: King's English Variation","English Opening",1835.5,"45","Classical"
"9773","True",59,"resign","white","15+10","snoopyfan",1709,"bekisar",1871,"English Opening: Mikenas-Carls Variation #2","English Opening",1790,"15","Classical"
"9774","True",37,"resign","white","30+0","snoopyfan",1659,"dr_aleks1",1555,"English Opening","English Opening",1607,"30","Classical"
"9775","True",22,"resign","black","60+0","snoopyfan",1815,"dawei",1378,"English Opening: Anglo-Scandinavian Defense","English Opening",1596.5,"60","Classical"
"9776","True",67,"resign","white","40+10","snoopyfan",1500,"jabels",1430,"English Opening: Anglo-Scandinavian Defense","English Opening",1465,"40","Classical"
"9777","True",42,"resign","white","15+15","ladyjoaninha",1445,"aragon26",1464,"Ruy Lopez: Berlin Defense #2","Ruy Lopez",1454.5,"15","Classical"
"9778","True",63,"mate","white","15+15","aragon26",1446,"erlend2",1424,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1435,"15","Classical"
"9779","False",66,"outoftime","black","15+0","aragon26",1434,"buzz88",1513,"Queen's Gambit Declined: Queen's Knight Variation","Queen's Gambit Declined",1473.5,"15","Classical"
"9780","True",7,"resign","white","15+1","gwadloupeyen",1499,"aragon26",1442,"Van't Kruijs Opening","Van't Kruijs Opening",1470.5,"15","Classical"
"9781","False",37,"resign","white","10+5","alaa_haifawi",1500,"aragon26",1442,"English Opening: Four Knights System |  Nimzowitsch Variation","English Opening",1471,"10","Classical"
"9782","True",101,"mate","white","30+10","valkuil",1543,"aragon26",1448,"English Opening: King's English Variation","English Opening",1495.5,"30","Classical"
"9783","True",75,"resign","white","30+0","ardoon",1661,"aragon26",1450,"Italian Game: Two Knights Defense |  Lolli Attack","Italian Game",1555.5,"30","Classical"
"9784","False",20,"resign","black","7+7","diego_e_moreira_th",1351,"rh-sah",1471,"Scotch Game: Lolli Variation","Scotch Game",1411,"7","Blitz"
"9785","True",94,"resign","black","10+0","rh-sah",1491,"lelouchx",1346,"Caro-Kann Defense","Caro-Kann Defense",1418.5,"10","Classical"
"9786","True",58,"mate","black","10+0","rh-sah",1496,"whoismuriloo",1511,"Sicilian Defense: Old Sicilian","Sicilian Defense",1503.5,"10","Classical"
"9787","True",117,"mate","white","10+0","rh-sah",1467,"miraquivi",1456,"Sicilian Defense: Drazic Variation","Sicilian Defense",1461.5,"10","Classical"
"9788","True",31,"resign","black","10+0","tkodzokov",1446,"rh-sah",1452,"Scotch Game","Scotch Game",1449,"10","Classical"
"9789","True",65,"resign","white","10+0","rh-sah",1421,"pomyleniec",1429,"Ruy Lopez: Steinitz Defense","Ruy Lopez",1425,"10","Classical"
"9790","True",37,"mate","white","10+0","xnappa",1329,"rh-sah",1443,"Ruy Lopez: Cozio Defense","Ruy Lopez",1386,"10","Classical"
"9791","True",35,"resign","white","15+15","rh-sah",1407,"scyzoryk",1377,"Caro-Kann Defense: Hillbilly Attack","Caro-Kann Defense",1392,"15","Classical"
"9792","True",31,"mate","white","15+0","rh-sah",1390,"wanheim",967,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",1178.5,"15","Classical"
"9793","True",46,"outoftime","black","10+0","juanandete",1046,"squadbedoesa",1030,"Caro-Kann Defense: Breyer Variation","Caro-Kann Defense",1038,"10","Classical"
"9794","True",13,"resign","white","10+0","call-me-your-higness",1045,"juanandete",1119,"Zukertort Opening: Queen's Gambit Invitation","Zukertort Opening",1082,"10","Classical"
"9795","True",14,"resign","black","10+0","juanandete",1179,"tomislavlevi",1329,"Van't Kruijs Opening","Van't Kruijs Opening",1254,"10","Classical"
"9796","True",48,"resign","white","10+0","davet34",1388,"juanandete",1326,"Caro-Kann Defense","Caro-Kann Defense",1357,"10","Classical"
"9797","True",28,"mate","black","10+0","juanandete",1500,"grandetorre",1503,"Van't Kruijs Opening","Van't Kruijs Opening",1501.5,"10","Classical"
"9798","True",41,"resign","white","10+0","galaxy-v",1728,"ramin741",1688,"Sicilian Defense: Loewenthal Variation","Sicilian Defense",1708,"10","Classical"
"9799","True",98,"outoftime","black","10+0","ramin741",1701,"anirban007",1638,"Italian Game: Giuoco Pianissimo |  Normal","Italian Game",1669.5,"10","Classical"
"9800","True",62,"resign","black","10+0","ramin741",1715,"savoy",1652,"Sicilian Defense: Delayed Alapin","Sicilian Defense",1683.5,"10","Classical"
"9801","True",100,"mate","black","10+0","ramin741",1745,"banana-kun",1747,"Sicilian Defense: French Variation","Sicilian Defense",1746,"10","Classical"
"9802","True",37,"outoftime","white","10+0","pannap",1831,"ramin741",1745,"Sicilian Defense: Smith-Morra Gambit Accepted |  Morphy Defense","Sicilian Defense",1788,"10","Classical"
"9803","True",125,"mate","white","10+0","ramin741",1732,"alex_z",1747,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1739.5,"10","Classical"
"9804","True",49,"mate","white","10+0","ramin741",1728,"anphil",1772,"Queen's Pawn Game: Zukertort Variation","Queen's Pawn Game",1750,"10","Classical"
"9805","True",102,"outoftime","black","10+0","vr1",1434,"ramin741",1726,"Van't Kruijs Opening","Van't Kruijs Opening",1580,"10","Classical"
"9806","True",38,"mate","black","10+0","ramin741",1742,"khald",1602,"Italian Game: Anti-Fried Liver Defense","Italian Game",1672,"10","Classical"
"9807","True",35,"resign","black","10+0","ramin741",1751,"narges123",1992,"French Defense: Knight Variation","French Defense",1871.5,"10","Classical"
"9808","True",89,"mate","white","10+0","snovapampa",1939,"ramin741",1795,"Van't Kruijs Opening","Van't Kruijs Opening",1867,"10","Classical"
"9809","True",22,"resign","black","10+0","ramin741",1811,"santeliz",1696,"King's Pawn Game: Busch-Gass Gambit","King's Pawn Game",1753.5,"10","Classical"
"9810","True",34,"resign","black","10+0","ramin741",1835,"bassem1963",1733,"Ruy Lopez: Marshall Attack |  Modern Main Line","Ruy Lopez",1784,"10","Classical"
"9811","True",39,"resign","white","10+0","chetkiy",2101,"ramin741",1824,"Queen's Gambit Declined","Queen's Gambit Declined",1962.5,"10","Classical"
"9812","True",62,"resign","black","10+0","ramin741",1828,"haumer4hans",2097,"Sicilian Defense: O'Kelly Variation |  Yerevan System","Sicilian Defense",1962.5,"10","Classical"
"9813","True",36,"resign","black","10+0","ramin741",1860,"kukushonok",1969,"Sicilian Defense: Old Sicilian","Sicilian Defense",1914.5,"10","Classical"
"9814","True",71,"resign","white","10+0","ramin741",1846,"root123",1551,"Ruy Lopez: Berlin Defense |  Rio Gambit Accepted","Ruy Lopez",1698.5,"10","Classical"
"9815","True",32,"resign","black","10+0","sterzoservo",1680,"ramin741",1839,"Sicilian Defense","Sicilian Defense",1759.5,"10","Classical"
"9816","True",59,"resign","white","10+0","lado3",1449,"alexmorato",940,"Bishop's Opening: Berlin Defense","Bishop's Opening",1194.5,"10","Classical"
"9817","True",80,"resign","black","10+0","alexmorato",949,"papanister",1064,"English Opening: Anglo-Indian Defense |  King's Indian Formation","English Opening",1006.5,"10","Classical"
"9818","True",89,"resign","white","10+0","bassboy",963,"alexmorato",975,"King's Pawn Game: Wayward Queen Attack","King's Pawn Game",969,"10","Classical"
"9819","True",95,"outoftime","white","8+0","darksimphony",1801,"maximusod",1784,"Zukertort Opening: Sicilian Invitation","Zukertort Opening",1792.5,"8","Blitz"
"9820","True",41,"resign","white","5+8","maximusod",1768,"ttorok",1773,"Sicilian Defense: Modern Variations |  Tartakower","Sicilian Defense",1770.5,"5","Blitz"
"9821","True",108,"mate","black","15+10","maximusod",1775,"venerabile48",1890,"Caro-Kann Defense: Two Knights Attack |  Mindeno Variation","Caro-Kann Defense",1832.5,"15","Classical"
"9822","True",92,"mate","black","9+0","maximusod",1815,"mtb35",1724,"Caro-Kann Defense: Classical Variation","Caro-Kann Defense",1769.5,"9","Blitz"
"9823","True",62,"mate","black","5+5","maximusod",1815,"jorgesolano_cr",1872,"French Defense: Tarrasch Variation |  Closed Variation","French Defense",1843.5,"5","Blitz"
"9824","True",27,"mate","white","10+3","derekkered",1868,"maximusod",1808,"French Defense: Mediterranean Defense","French Defense",1838,"10","Classical"
"9825","True",21,"resign","white","10+5","maximusod",1796,"reytiso",1643,"French Defense: Tarrasch Variation |  Open System |  Suechting Line","French Defense",1719.5,"10","Classical"
"9826","True",58,"mate","black","8+7","eaglebeak",1394,"maximusod",1792,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","Sicilian Defense",1593,"8","Blitz"
"9827","True",63,"resign","white","10+0","lucamex",1412,"dijkstra",1410,"Scandinavian Defense: Main Line","Scandinavian Defense",1411,"10","Classical"
"9828","True",49,"mate","white","10+0","dijkstra",1412,"mongtoria",1174,"Bishop's Opening","Bishop's Opening",1293,"10","Classical"
"9829","True",20,"resign","black","10+0","b42",1464,"dijkstra",1397,"Zukertort Opening: Tennison Gambit","Zukertort Opening",1430.5,"10","Classical"
"9830","True",68,"resign","black","10+0","nzic",1387,"dijkstra",1385,"Zukertort Opening: Tennison Gambit","Zukertort Opening",1386,"10","Classical"
"9831","True",140,"outoftime","black","10+0","dijkstra",1383,"amirhkooh",1588,"Caro-Kann Defense: Hillbilly Attack","Caro-Kann Defense",1485.5,"10","Classical"
"9832","True",80,"resign","black","10+0","jackal74",1752,"elvispy65",1818,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1785,"10","Classical"
"9833","True",47,"resign","white","10+0","elvispy65",1809,"jackal74",1762,"Scandinavian Defense: Main Line","Scandinavian Defense",1785.5,"10","Classical"
"9834","True",158,"draw","draw","10+0","elvispy65",1804,"kaka2020",1757,"Italian Game","Italian Game",1780.5,"10","Classical"
"9835","True",85,"resign","white","10+0","elvispy65",1796,"agkosmin",1700,"Caro-Kann Defense","Caro-Kann Defense",1748,"10","Classical"
"9836","True",162,"resign","black","10+0","elvispy65",1807,"mhamed_basti",1786,"Sicilian Defense: Lasker-Dunne Attack","Sicilian Defense",1796.5,"10","Classical"
"9837","True",60,"resign","black","10+0","juanme",1726,"elvispy65",1799,"French Defense: Advance Variation","French Defense",1762.5,"10","Classical"
"9838","True",141,"mate","white","10+0","elvispy65",1795,"minvielle123",1523,"Italian Game: Schilling-Kostic Gambit","Italian Game",1659,"10","Classical"
"9839","True",43,"resign","white","10+0","elvispy65",1777,"omnb",2054,"French Defense: Knight Variation","French Defense",1915.5,"10","Classical"
"9840","True",55,"resign","black","5+10","elvispy65",1786,"marko_mostar",1795,"Italian Game: Evans Gambit Declined","Italian Game",1790.5,"5","Blitz"
"9841","True",79,"outoftime","white","5+5","elvispy65",1775,"hamid5900",1791,"Sicilian Defense: French Variation","Sicilian Defense",1783,"5","Blitz"
"9842","True",51,"resign","white","10+0","adzi22",1789,"elvispy65",1786,"English Opening: Symmetrical Variation |  Four Knights Variation","English Opening",1787.5,"10","Classical"
"9843","True",109,"outoftime","white","10+0","elvispy65",1775,"afredoford",1761,"Sicilian Defense: Old Sicilian","Sicilian Defense",1768,"10","Classical"
"9844","True",60,"resign","black","10+0","elvispy65",1823,"bontakriks",1729,"Caro-Kann Defense: Classical Variation","Caro-Kann Defense",1776,"10","Classical"
"9845","True",83,"resign","white","10+0","elvispy65",1801,"caliber56",1881,"Sicilian Defense","Sicilian Defense",1841,"10","Classical"
"9846","True",52,"resign","black","10+0","elvispy65",1814,"bisekenov",1723,"Sicilian Defense: Old Sicilian","Sicilian Defense",1768.5,"10","Classical"
"9847","True",190,"outoftime","draw","10+0","elvispy65",1818,"alvizuri",1849,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",1833.5,"10","Classical"
"9848","True",92,"outoftime","black","10+0","randplayer",1600,"victorbrz",1652,"Queen's Gambit Declined: 4.Bg5 Be7","Queen's Gambit Declined",1626,"10","Classical"
"9849","True",54,"mate","black","5+5","victorbrz",1648,"yuredouglas",1765,"Queen's Gambit Declined: Normal Defense","Queen's Gambit Declined",1706.5,"5","Blitz"
"9850","True",30,"resign","white","5+5","yuredouglas",1757,"victorbrz",1656,"Sicilian Defense: Najdorf Variation |  English Attack","Sicilian Defense",1706.5,"5","Blitz"
"9851","True",54,"mate","black","5+5","victorbrz",1647,"yuredouglas",1785,"Sicilian Defense: Najdorf |  Lipnitsky Attack","Sicilian Defense",1716,"5","Blitz"
"9852","True",42,"resign","black","5+5","yuredouglas",1801,"victorbrz",1631,"Scotch Game: Classical Variation","Scotch Game",1716,"5","Blitz"
"9853","True",50,"outoftime","black","5+5","victorbrz",1638,"yuredouglas",1795,"Sicilian Defense: Delayed Alapin","Sicilian Defense",1716.5,"5","Blitz"
"9854","True",48,"resign","black","5+5","victorbrz",1652,"yuredouglas",1781,"Sicilian Defense: Najdorf Variation","Sicilian Defense",1716.5,"5","Blitz"
"9855","True",78,"mate","black","5+5","yuredouglas",1796,"victorbrz",1636,"Sicilian Defense: Scheveningen Variation |  English Attack #2","Sicilian Defense",1716,"5","Blitz"
"9856","True",47,"resign","white","25+3","ded_gavrilych",1707,"paulorojas",1674,"Four Knights Game: Gunsberg Variation","Four Knights Game",1690.5,"25","Classical"
"9857","True",97,"mate","white","25+3","paulorojas",1674,"freechaser",1680,"English Opening: King's English Variation |  Three Knights System","English Opening",1677,"25","Classical"
"9858","True",58,"resign","black","25+6","paulorojas",1692,"ernestillo",1792,"English Opening: King's English Variation |  Two Knights Variation","English Opening",1742,"25","Classical"
"9859","False",91,"resign","white","10+0","javi_r",1747,"paulorojas",1692,"Ruy Lopez: Steinitz Defense","Ruy Lopez",1719.5,"10","Classical"
"9860","False",53,"resign","white","10+0","paulorojas",1692,"javi_r",1747,"English Opening: King's English Variation |  Four Knights Variation |  Flexible Line","English Opening",1719.5,"10","Classical"
"9861","False",43,"resign","white","10+0","paulorojas",1692,"javi_r",1747,"Queen's Pawn Game: Zukertort Variation","Queen's Pawn Game",1719.5,"10","Classical"
"9862","False",121,"resign","white","15+3","paulorojas",1692,"javi_r",1747,"Italian Game","Italian Game",1719.5,"15","Classical"
"9863","False",110,"resign","black","15+3","javi_r",1747,"paulorojas",1692,"Sicilian Defense: Delayed Alapin","Sicilian Defense",1719.5,"15","Classical"
"9864","False",96,"outoftime","black","10+10","javi_r",1747,"paulorojas",1692,"Four Knights Game: Spanish Variation |  Rubinstein Variation","Four Knights Game",1719.5,"10","Classical"
"9865","False",81,"draw","draw","10+10","javi_r",1747,"paulorojas",1692,"Ruy Lopez: Cozio Defense","Ruy Lopez",1719.5,"10","Classical"
